Frequency (GHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y21],IM[Y21],RE[Y22],IM[Y22]
4.107700000000000,2.766625288e-15,0.002527736,-6.52E-15,-2.14E-04,-6.52E-15,-2.14E-04,-1.97E-15,0.002045609
4.107800000000000,2.767167691e-15,0.002527799,-6.54E-15,-2.14E-04,-6.54E-15,-2.14E-04,-1.97E-15,0.002045659
4.107900000000000,2.770558186e-15,0.002527861,-6.55E-15,-2.14E-04,-6.55E-15,-2.14E-04,-1.97E-15,0.002045709
4.108000000000001,2.773920890e-15,0.002527924,-6.56E-15,-2.14E-04,-6.56E-15,-2.14E-04,-1.97E-15,0.00204576
4.108100000000000,2.773147535e-15,0.002527986,-6.57E-15,-2.14E-04,-6.57E-15,-2.14E-04,-1.97E-15,0.00204581
4.108200000000000,2.776536114e-15,0.002528048,-6.57E-15,-2.14E-04,-6.57E-15,-2.14E-04,-1.97E-15,0.00204586
4.108300000000000,2.774632913e-15,0.002528111,-6.58E-15,-2.14E-04,-6.58E-15,-2.14E-04,-1.97E-15,0.00204591
4.108400000000000,2.778730640e-15,0.002528173,-6.58E-15,-2.14E-04,-6.58E-15,-2.14E-04,-1.97E-15,0.00204596
4.108500000000000,2.776202143e-15,0.002528235,-6.59E-15,-2.14E-04,-6.59E-15,-2.14E-04,-1.97E-15,0.002046011
4.108600000000000,2.778214111e-15,0.002528298,-6.59E-15,-2.14E-04,-6.59E-15,-2.14E-04,-1.97E-15,0.002046061
4.108700000000001,2.777962556e-15,0.00252836,-6.59E-15,-2.14E-04,-6.59E-15,-2.14E-04,-1.97E-15,0.002046111
4.108800000000000,2.777233283e-15,0.002528423,-6.59E-15,-2.14E-04,-6.59E-15,-2.14E-04,-1.97E-15,0.002046161
4.108900000000000,2.776702859e-15,0.002528485,-6.58E-15,-2.14E-04,-6.58E-15,-2.14E-04,-1.97E-15,0.002046212
4.109000000000000,2.770491583e-15,0.002528547,-6.58E-15,-2.14E-04,-6.58E-15,-2.14E-04,-1.97E-15,0.002046262
4.109100000000001,2.771413955e-15,0.00252861,-6.57E-15,-2.14E-04,-6.57E-15,-2.14E-04,-1.97E-15,0.002046312
4.109200000000000,2.770228049e-15,0.002528672,-6.57E-15,-2.14E-04,-6.57E-15,-2.14E-04,-1.97E-15,0.002046362
4.109300000000000,2.766255860e-15,0.002528735,-6.56E-15,-2.14E-04,-6.56E-15,-2.14E-04,-1.97E-15,0.002046412
4.109400000000000,2.761708687e-15,0.002528797,-6.55E-15,-2.14E-04,-6.55E-15,-2.14E-04,-1.97E-15,0.002046463
4.109500000000001,2.754935363e-15,0.002528859,-6.54E-15,-2.14E-04,-6.54E-15,-2.14E-04,-1.97E-15,0.002046513
4.109600000000000,2.752753295e-15,0.002528922,-6.53E-15,-2.14E-04,-6.53E-15,-2.14E-04,-1.97E-15,0.002046563
4.109700000000000,2.748544884e-15,0.002528984,-6.51E-15,-2.14E-04,-6.51E-15,-2.14E-04,-1.97E-15,0.002046613
4.109800000000000,2.742613913e-15,0.002529046,-6.50E-15,-2.14E-04,-6.50E-15,-2.14E-04,-1.97E-15,0.002046664
4.109900000000001,2.736814710e-15,0.002529109,-6.48E-15,-2.14E-04,-6.48E-15,-2.14E-04,-1.97E-15,0.002046714
4.110000000000000,2.733046642e-15,0.002529171,-6.47E-15,-2.14E-04,-6.47E-15,-2.14E-04,-1.97E-15,0.002046764
4.110100000000000,2.729170763e-15,0.002529234,-6.45E-15,-2.14E-04,-6.45E-15,-2.14E-04,-1.97E-15,0.002046814
4.110200000000000,2.722613538e-15,0.002529296,-6.43E-15,-2.14E-04,-6.43E-15,-2.14E-04,-1.97E-15,0.002046865
4.110300000000001,2.713382153e-15,0.002529358,-6.41E-15,-2.14E-04,-6.41E-15,-2.14E-04,-1.97E-15,0.002046915
4.110400000000000,2.706265755e-15,0.002529421,-6.39E-15,-2.14E-04,-6.39E-15,-2.14E-04,-1.97E-15,0.002046965
4.110500000000000,2.699179544e-15,0.002529483,-6.36E-15,-2.14E-04,-6.36E-15,-2.14E-04,-1.97E-15,0.002047015
4.110600000000001,2.694040615e-15,0.002529545,-6.34E-15,-2.14E-04,-6.34E-15,-2.14E-04,-1.97E-15,0.002047065
