Frequency (GHz),RE[S11],IM[S11],RE[S12],IM[S12],RE[S21],IM[S21],RE[S22],IM[S22]
3.000000000000000,8.2918127664e-4,0.007965986,0.994327466,-0.106060102,0.994327466,-0.106060102,8.6974351881e-4,0.007961659
3.005000000000000,8.3193462373e-4,0.007979084,0.994308542,-0.106236362,0.994308542,-0.106236362,8.7264190702e-4,0.007974735
3.010000000000000,8.3469245062e-4,0.007992182,0.994289586,-0.106412619,0.994289586,-0.106412619,8.7554509410e-4,0.007987809
3.015000000000000,8.3745475633e-4,0.008005278,0.994270598,-0.106588875,0.994270598,-0.106588875,8.7845307976e-4,0.008000882
3.020000000000000,8.4022153987e-4,0.008018374,0.994251579,-0.106765128,0.994251579,-0.106765128,8.8136586371e-4,0.008013955
3.025000000000000,8.4299280024e-4,0.008031468,0.994232528,-0.106941379,0.994232528,-0.106941379,8.8428344565e-4,0.008027025
3.030000000000000,8.4576853645e-4,0.008044561,0.994213446,-0.107117627,0.994213446,-0.107117627,8.8720582529e-4,0.008040095
3.035000000000000,8.4854874749e-4,0.008057653,0.994194332,-0.107293873,0.994194332,-0.107293873,8.9013300233e-4,0.008053164
3.040000000000000,8.5133343236e-4,0.008070744,0.994175187,-0.107470117,0.994175187,-0.107470117,8.9306497647e-4,0.008066231
3.045000000000000,8.5412259003e-4,0.008083834,0.99415601,-0.107646359,0.99415601,-0.107646359,8.9600174741e-4,0.008079297
3.050000000000000,8.5691621949e-4,0.008096923,0.994136802,-0.107822598,0.994136802,-0.107822598,8.9894331485e-4,0.008092362
3.055000000000000,8.5971431971e-4,0.00811001,0.994117562,-0.107998835,0.994117562,-0.107998835,9.0188967848e-4,0.008105426
3.060000000000000,8.6251688966e-4,0.008123097,0.99409829,-0.108175069,0.99409829,-0.108175069,9.0484083800e-4,0.008118488
3.065000000000000,8.6532392829e-4,0.008136182,0.994078988,-0.108351302,0.994078988,-0.108351302,9.0779679310e-4,0.00813155
3.070000000000000,8.6813543456e-4,0.008149266,0.994059653,-0.108527532,0.994059653,-0.108527532,9.1075754348e-4,0.00814461
3.075000000000000,8.7095140741e-4,0.008162349,0.994040287,-0.108703759,0.994040287,-0.108703759,9.1372308882e-4,0.008157668
3.080000000000000,8.7377184579e-4,0.008175431,0.99402089,-0.108879984,0.99402089,-0.108879984,9.1669342881e-4,0.008170726
3.085000000000000,8.7659674864e-4,0.008188512,0.994001461,-0.109056207,0.994001461,-0.109056207,9.1966856315e-4,0.008183782
3.090000000000000,8.7942611487e-4,0.008201591,0.993982,-0.109232428,0.993982,-0.109232428,9.2264849151e-4,0.008196837
3.095000000000000,8.8225994341e-4,0.00821467,0.993962508,-0.109408646,0.993962508,-0.109408646,9.2563321358e-4,0.008209891
3.100000000000000,8.8509823318e-4,0.008227747,0.993942984,-0.109584862,0.993942984,-0.109584862,9.2862272904e-4,0.008222944
3.105000000000000,8.8794098308e-4,0.008240823,0.993923429,-0.109761076,0.993923429,-0.109761076,9.3161703757e-4,0.008235995
3.110000000000000,8.9078819202e-4,0.008253898,0.993903842,-0.109937287,0.993903842,-0.109937287,9.3461613885e-4,0.008249045
3.115000000000000,8.9363985888e-4,0.008266972,0.993884224,-0.110113496,0.993884224,-0.110113496,9.3762003255e-4,0.008262094
3.120000000000000,8.9649598256e-4,0.008280044,0.993864574,-0.110289702,0.993864574,-0.110289702,9.4062871835e-4,0.008275142
3.125000000000000,8.9935656194e-4,0.008293116,0.993844893,-0.110465906,0.993844893,-0.110465906,9.4364219593e-4,0.008288188
3.130000000000000,9.0222159589e-4,0.008306186,0.99382518,-0.110642108,0.99382518,-0.110642108,9.4666046495e-4,0.008301233
3.135000000000000,9.0509108327e-4,0.008319255,0.993805436,-0.110818308,0.993805436,-0.110818308,9.4968352507e-4,0.008314277
3.140000000000000,9.0796502295e-4,0.008332323,0.99378566,-0.110994505,0.99378566,-0.110994505,9.5271137598e-4,0.008327319
3.145000000000000,9.1084341378e-4,0.008345389,0.993765852,-0.1111707,0.993765852,-0.1111707,9.5574401733e-4,0.00834036
3.150000000000000,9.1372625460e-4,0.008358455,0.993746013,-0.111346892,0.993746013,-0.111346892,9.5878144878e-4,0.0083534
3.155000000000000,9.1661354425e-4,0.008371519,0.993726143,-0.111523082,0.993726143,-0.111523082,9.6182367000e-4,0.008366438
3.160000000000000,9.1950528156e-4,0.008384582,0.993706241,-0.11169927,0.993706241,-0.11169927,9.6487068065e-4,0.008379476
3.165000000000000,9.2240146534e-4,0.008397643,0.993686307,-0.111875455,0.993686307,-0.111875455,9.6792248037e-4,0.008392512
3.170000000000000,9.2530209442e-4,0.008410704,0.993666342,-0.112051638,0.993666342,-0.112051638,9.7097906883e-4,0.008405546
3.175000000000000,9.2820716760e-4,0.008423763,0.993646345,-0.112227819,0.993646345,-0.112227819,9.7404044568e-4,0.008418579
3.180000000000000,9.3111668368e-4,0.008436821,0.993626317,-0.112403997,0.993626317,-0.112403997,9.7710661056e-4,0.008431611
3.185000000000000,9.3403064145e-4,0.008449878,0.993606257,-0.112580173,0.993606257,-0.112580173,9.8017756314e-4,0.008444642
