Frequency (GHz),RE[S11],IM[S11],RE[S12],IM[S12],RE[S21],IM[S21],RE[S22],IM[S22]
6.006000000000000,0.001967106,0.013404843,0.981913869,-0.188842777,0.981913869,-0.188842777,0.003145381,0.013178235
6.006002500000000,0.001960547,0.013375152,0.981908465,-0.188872821,0.981908465,-0.188872821,0.003141177,0.013148051
6.006005000000000,0.001954008,0.013345359,0.981903084,-0.188902966,0.981903084,-0.188902966,0.003137,0.013117767
6.006007500000000,0.001947441,0.013315451,0.981897681,-0.188933228,0.981897681,-0.188933228,0.003132805,0.013087364
6.006010000000001,0.001940847,0.013285425,0.981892254,-0.188963608,0.981892254,-0.188963608,0.003128592,0.013056842
6.006012500000001,0.001934225,0.013255282,0.981886805,-0.188994107,0.981886805,-0.188994107,0.00312436,0.013026201
6.006015000000001,0.001927575,0.013225021,0.981881332,-0.189024725,0.981881332,-0.189024725,0.00312011,0.012995439
6.006017500000000,0.001920897,0.01319464,0.981875835,-0.189055463,0.981875835,-0.189055463,0.003115841,0.012964556
6.006020000000000,0.00191419,0.01316414,0.981870315,-0.189086323,0.981870315,-0.189086323,0.003111553,0.012933551
6.006022500000000,0.001907455,0.013133519,0.981864771,-0.189117303,0.981864771,-0.189117303,0.003107246,0.012902424
6.006025000000000,0.001900692,0.013102778,0.981859204,-0.189148407,0.981859204,-0.189148407,0.003102921,0.012871173
6.006027500000000,0.001893899,0.013071914,0.981853612,-0.189179633,0.981853612,-0.189179633,0.003098576,0.012839798
6.006030000000000,0.001887077,0.013040928,0.981847996,-0.189210983,0.981847996,-0.189210983,0.003094211,0.012808299
6.006032500000001,0.001880227,0.013009819,0.981842356,-0.189242457,0.981842356,-0.189242457,0.003089827,0.012776674
6.006035000000001,0.001873346,0.012978585,0.981836691,-0.189274057,0.981836691,-0.189274057,0.003085424,0.012744923
6.006037500000001,0.001866436,0.012947227,0.981831002,-0.189305783,0.981831002,-0.189305783,0.003081001,0.012713044
6.006040000000000,0.001859497,0.012915743,0.981825287,-0.189337635,0.981825287,-0.189337635,0.003076558,0.012681038
6.006042500000000,0.001852527,0.012884133,0.981819548,-0.189369615,0.981819548,-0.189369615,0.003072095,0.012648904
6.006045000000000,0.001845527,0.012852396,0.981813783,-0.189401724,0.981813783,-0.189401724,0.003067612,0.01261664
6.006047500000000,0.001838497,0.012820531,0.981807994,-0.189433961,0.981807994,-0.189433961,0.003063108,0.012584246
6.006050000000000,0.001831436,0.012788537,0.981802178,-0.189466328,0.981802178,-0.189466328,0.003058585,0.012551721
6.006052500000000,0.001824345,0.012756414,0.981796337,-0.189498826,0.981796337,-0.189498826,0.00305404,0.012519064
6.006055000000001,0.001817222,0.012724161,0.98179047,-0.189531456,0.98179047,-0.189531456,0.003049475,0.012486275
6.006057500000001,0.001810069,0.012691777,0.981784577,-0.189564217,0.981784577,-0.189564217,0.00304489,0.012453352
6.006060000000001,0.001802883,0.012659261,0.981778658,-0.189597112,0.981778658,-0.189597112,0.003040283,0.012420296
6.006062500000001,0.001795667,0.012626613,0.981772713,-0.18963014,0.981772713,-0.18963014,0.003035656,0.012387104
6.006065000000000,0.001788418,0.012593831,0.981766741,-0.189663303,0.981766741,-0.189663303,0.003031007,0.012353777
6.006067500000000,0.001781138,0.012560915,0.981760742,-0.189696602,0.981760742,-0.189696602,0.003026336,0.012320313
6.006070000000000,0.001773825,0.012527864,0.981754717,-0.189730037,0.981754717,-0.189730037,0.003021645,0.012286712
6.006072500000000,0.00176648,0.012494678,0.981748664,-0.189763609,0.981748664,-0.189763609,0.003016931,0.012252972
6.006075000000000,0.001759102,0.012461354,0.981742584,-0.189797319,0.981742584,-0.189797319,0.003012196,0.012219094
6.006077500000000,0.001751692,0.012427893,0.981736477,-0.189831168,0.981736477,-0.189831168,0.003007439,0.012185075
6.006080000000001,0.001744248,0.012394294,0.981730342,-0.189865156,0.981730342,-0.189865156,0.003002659,0.012150915
6.006082500000001,0.001736771,0.012360555,0.981724179,-0.189899286,0.981724179,-0.189899286,0.002997858,0.012116614
6.006085000000001,0.00172926,0.012326677,0.981717989,-0.189933556,0.981717989,-0.189933556,0.002993034,0.01208217
6.006087500000000,0.001721716,0.012292657,0.98171177,-0.189967969,0.98171177,-0.189967969,0.002988187,0.012047582
6.006090000000000,0.001714138,0.012258496,0.981705522,-0.190002526,0.981705522,-0.190002526,0.002983318,0.01201285
6.006092500000000,0.001706525,0.012224191,0.981699246,-0.190037226,0.981699246,-0.190037226,0.002978426,0.011977973
6.006095000000000,0.001698879,0.012189744,0.981692942,-0.190072072,0.981692942,-0.190072072,0.002973511,0.01194295
6.006097500000000,0.001691197,0.012155151,0.981686608,-0.190107063,0.981686608,-0.190107063,0.002968572,0.011907779
6.006100000000000,0.001683481,0.012120413,0.981680245,-0.190142202,0.981680245,-0.190142202,0.00296361,0.01187246
6.006102500000001,0.001675729,0.012085529,0.981673853,-0.190177488,0.981673853,-0.190177488,0.002958625,0.011836992
6.006105000000001,0.001667942,0.012050498,0.981667432,-0.190212923,0.981667432,-0.190212923,0.002953616,0.011801375
6.006107500000001,0.001660119,0.012015318,0.98166098,-0.190248508,0.98166098,-0.190248508,0.002948583,0.011765606
6.006110000000001,0.001652261,0.011979989,0.981654499,-0.190284243,0.981654499,-0.190284243,0.002943526,0.011729685
6.006112500000000,0.001644367,0.01194451,0.981647987,-0.19032013,0.981647987,-0.19032013,0.002938445,0.011693612
6.006115000000000,0.001636436,0.01190888,0.981641445,-0.19035617,0.981641445,-0.19035617,0.00293334,0.011657385
