Frequency (GHz),RE[S11],IM[S11],RE[S12],IM[S12],RE[S21],IM[S21],RE[S22],IM[S22]
8.521360000000001,-0.209422781,-0.221121784,0.768560154,-0.562490882,0.768560154,-0.562490882,-0.147595923,-0.266395439
8.521380000000001,-0.215699821,-0.224645514,0.762679739,-0.566706587,0.762679739,-0.566706587,-0.153003117,-0.271257001
8.521400000000000,-0.222279556,-0.228212528,0.756501744,-0.570999046,0.756501744,-0.570999046,-0.158699075,-0.276228184
8.521420000000001,-0.229181323,-0.231818197,0.750006341,-0.575365776,0.750006341,-0.575365776,-0.16470388,-0.281308702
8.521440000000000,-0.236425889,-0.23545687,0.743172159,-0.57980343,0.743172159,-0.57980343,-0.171039248,-0.286497579
8.521460000000001,-0.244035556,-0.239121704,0.735976163,-0.584307642,0.735976163,-0.584307642,-0.177728677,-0.291793004
8.521480000000000,-0.252034274,-0.242804472,0.728393516,-0.588872844,0.728393516,-0.588872844,-0.184797589,-0.297192166
8.521500000000001,-0.260447749,-0.246495328,0.720397451,-0.59349205,0.720397451,-0.59349205,-0.1922735,-0.302691048
8.521520000000001,-0.269303559,-0.250182554,0.71195912,-0.598156606,0.71195912,-0.598156606,-0.200186182,-0.3082842
8.521540000000000,-0.278631267,-0.253852243,0.703047454,-0.602855894,0.703047454,-0.602855894,-0.20856785,-0.313964457
8.521560000000001,-0.288462527,-0.257487953,0.693629011,-0.607576993,0.693629011,-0.607576993,-0.217453338,-0.319722613
8.521580000000000,-0.298831184,-0.261070286,0.683667833,-0.612304275,0.683667833,-0.612304275,-0.226880297,-0.325547038
8.521600000000001,-0.30977336,-0.264576419,0.673125312,-0.617018939,0.673125312,-0.617018939,-0.236889376,-0.331423227
8.521620000000000,-0.321327512,-0.267979546,0.661960064,-0.621698466,0.661960064,-0.621698466,-0.247524409,-0.337333266
8.521640000000000,-0.333534458,-0.271248239,0.650127832,-0.626315982,0.650127832,-0.626315982,-0.258832579,-0.343255211
8.521660000000001,-0.346437358,-0.27434572,0.637581433,-0.630839526,0.637581433,-0.630839526,-0.270864559,-0.349162358
8.521680000000000,-0.360081621,-0.277229007,0.624270746,-0.635231191,0.624270746,-0.635231191,-0.283674613,-0.355022391
8.521700000000001,-0.374514728,-0.279847952,0.610142788,-0.639446139,0.610142788,-0.639446139,-0.297320633,-0.360796386
8.521720000000000,-0.389785932,-0.282144138,0.59514189,-0.643431469,0.59514189,-0.643431469,-0.311864085,-0.366437662
8.521740000000001,-0.405945799,-0.284049631,0.579210019,-0.647124918,0.579210019,-0.647124918,-0.327369834,-0.371890449
8.521760000000000,-0.423045543,-0.285485581,0.562287286,-0.65045339,0.562287286,-0.65045339,-0.343905799,-0.377088359
8.521780000000000,-0.441136091,-0.286360661,0.544312705,-0.653331296,0.544312705,-0.653331296,-0.361542378,-0.381952646
8.521800000000001,-0.460266813,-0.286569367,0.525225277,-0.655658709,0.525225277,-0.655658709,-0.380351567,-0.386390246
8.521820000000000,-0.480483821,-0.285990181,0.504965485,-0.657319348,0.504965485,-0.657319348,-0.400405696,-0.39029159
8.521840000000001,-0.501827729,-0.284483651,0.483477318,-0.658178405,0.483477318,-0.658178405,-0.421775643,-0.393528217
8.521860000000000,-0.524330764,-0.281890449,0.460710941,-0.658080292,0.460710941,-0.658080292,-0.444528416,-0.395950223
8.521880000000001,-0.548013079,-0.278029528,0.436626178,-0.656846386,0.436626178,-0.656846386,-0.468723926,-0.397383622
8.521900000000000,-0.572878124,-0.272696531,0.411196955,-0.65427293,0.411196955,-0.65427293,-0.49441078,-0.397627763
8.521920000000000,-0.59890694,-0.265662699,0.384416883,-0.650129309,0.384416883,-0.650129309,-0.521620894,-0.396452985
8.521940000000001,-0.626051246,-0.256674596,0.356306129,-0.644157014,0.356306129,-0.644157014,-0.550362745,-0.39359882
8.521960000000000,-0.654225261,-0.245455098,0.326919699,-0.636069716,0.326919699,-0.636069716,-0.58061309,-0.388773157
8.521980000000001,-0.68329628,-0.231706179,0.296357157,-0.625555016,0.296357157,-0.625555016,-0.612307059,-0.381652903
8.522000000000000,-0.713074218,-0.215114185,0.264773659,-0.612278547,0.264773659,-0.612278547,-0.645326685,-0.37188687
8.522020000000001,-0.743300541,-0.195358354,0.232391946,-0.595891263,0.232391946,-0.595891263,-0.679488112,-0.359101724
8.522040000000001,-0.773637385,-0.172123381,0.19951461,-0.576040789,0.19951461,-0.576040789,-0.714528087,-0.34291196
8.522060000000000,-0.803658057,-0.145116753,0.166535501,-0.552387676,0.166535501,-0.552387676,-0.750090763,-0.322934884
8.522080000000001,-0.832840632,-0.114091278,0.133948619,-0.52462721,0.133948619,-0.52462721,-0.785716409,-0.29881141
8.522100000000000,-0.860566841,-0.078872755,0.102352282,-0.492516918,0.102352282,-0.492516918,-0.82083419,-0.270233076
8.522120000000001,-0.886128798,-0.039391854,0.072445945,-0.455909164,0.072445945,-0.455909164,-0.854761745,-0.236974959
8.522140000000000,-0.908746122,0.004281726,0.045016876,-0.414787169,0.045016876,-0.414787169,-0.886714505,-0.19893313
8.522160000000001,-0.927595505,0.051905779,0.02091432,-0.369301722,0.02091432,-0.369301722,-0.915827435,-0.156164185
8.522180000000001,-0.941853592,0.103035732,0.001009978,-0.319805757,0.001009978,-0.319805757,-0.941190685,-0.108924165
