Frequency (GHz),RE[S11],IM[S11],RE[S12],IM[S12],RE[S21],IM[S21],RE[S22],IM[S22]
6.000000000000000,0.004473464,0.024937586,0.981806958,-0.188183957,0.981806958,-0.188183957,0.00506445,0.024824311
6.000100000000001,0.004461999,0.024887115,0.98179781,-0.188238633,0.98179781,-0.188238633,0.005059188,0.024772617
6.000200000000000,0.004450303,0.024835659,0.981788489,-0.188294308,0.981788489,-0.188294308,0.005053814,0.024719913
6.000300000000000,0.004438368,0.024783187,0.981778992,-0.188351013,0.981778992,-0.188351013,0.005048325,0.024666169
6.000400000000000,0.004426188,0.024729671,0.981769313,-0.188408777,0.981769313,-0.188408777,0.005042718,0.024611355
6.000500000000001,0.004413755,0.024675079,0.981759446,-0.188467632,0.981759446,-0.188467632,0.00503699,0.024555437
6.000600000000000,0.004401062,0.024619379,0.981749385,-0.188527612,0.981749385,-0.188527612,0.005031135,0.024498384
6.000700000000000,0.004388099,0.024562536,0.981739125,-0.18858875,0.981739125,-0.18858875,0.005025151,0.024440161
6.000800000000001,0.00437486,0.024504516,0.981728658,-0.188651082,0.981728658,-0.188651082,0.005019033,0.02438073
6.000900000000001,0.004361334,0.024445282,0.981717978,-0.188714646,0.981717978,-0.188714646,0.005012777,0.024320056
6.001000000000000,0.004347512,0.024384796,0.981707078,-0.188779479,0.981707078,-0.188779479,0.005006377,0.024258098
6.001100000000000,0.004333385,0.024323018,0.981695952,-0.188845623,0.981695952,-0.188845623,0.00499983,0.024194816
6.001200000000001,0.004318943,0.024259906,0.981684591,-0.18891312,0.981684591,-0.18891312,0.004993129,0.024130167
6.001300000000001,0.004304175,0.024195417,0.981672987,-0.188982013,0.981672987,-0.188982013,0.004986271,0.024064107
6.001400000000000,0.004289071,0.024129506,0.981661132,-0.189052349,0.981661132,-0.189052349,0.004979249,0.023996589
6.001500000000000,0.004273618,0.024062126,0.981649018,-0.189124175,0.981649018,-0.189124175,0.004972058,0.023927565
6.001600000000001,0.004257805,0.023993228,0.981636636,-0.189197541,0.981636636,-0.189197541,0.004964691,0.023856985
6.001700000000000,0.004241619,0.023922759,0.981623975,-0.1892725,0.981623975,-0.1892725,0.004957143,0.023784795
6.001800000000000,0.004225047,0.023850667,0.981611027,-0.189349106,0.981611027,-0.189349106,0.004949407,0.02371094
6.001900000000000,0.004208076,0.023776894,0.98159778,-0.189427417,0.98159778,-0.189427417,0.004941475,0.023635363
6.002000000000001,0.00419069,0.023701382,0.981584225,-0.189507492,0.981584225,-0.189507492,0.004933341,0.023558003
6.002100000000000,0.004172874,0.023624068,0.981570348,-0.189589395,0.981570348,-0.189589395,0.004924997,0.023478796
6.002200000000000,0.004154613,0.023544888,0.98155614,-0.18967319,0.98155614,-0.18967319,0.004916435,0.023397676
6.002300000000000,0.004135891,0.023463775,0.981541586,-0.189758948,0.981541586,-0.189758948,0.004907646,0.023314573
6.002400000000001,0.004116688,0.023380656,0.981526673,-0.18984674,0.981526673,-0.18984674,0.004898621,0.023229414
6.002500000000000,0.004096987,0.023295457,0.981511388,-0.189936642,0.981511388,-0.189936642,0.004889352,0.023142122
6.002600000000000,0.004076769,0.023208099,0.981495716,-0.190028734,0.981495716,-0.190028734,0.004879828,0.023052617
6.002700000000001,0.004056012,0.0231185,0.981479642,-0.190123099,0.981479642,-0.190123099,0.004870039,0.022960814
6.002800000000001,0.004034696,0.023026572,0.981463148,-0.190219827,0.981463148,-0.190219827,0.004859975,0.022866623
6.002900000000000,0.004012798,0.022932225,0.981446219,-0.19031901,0.981446219,-0.19031901,0.004849622,0.022769951
6.003000000000000,0.003990294,0.022835363,0.981428835,-0.190420746,0.981428835,-0.190420746,0.00483897,0.022670699
6.003100000000001,0.003967158,0.022735882,0.981410979,-0.190525137,0.981410979,-0.190525137,0.004828005,0.022568762
6.003200000000001,0.003943363,0.022633678,0.981392628,-0.190632292,0.981392628,-0.190632292,0.004816714,0.022464032
6.003300000000000,0.003918883,0.022528636,0.981373763,-0.190742326,0.981373763,-0.190742326,0.004805081,0.022356391
6.003400000000000,0.003893686,0.022420637,0.98135436,-0.19085536,0.98135436,-0.19085536,0.004793093,0.022245719
6.003500000000001,0.003867741,0.022309556,0.981334396,-0.190971522,0.981334396,-0.190971522,0.004780732,0.022131884
6.003600000000000,0.003841015,0.022195259,0.981313845,-0.191090947,0.981313845,-0.191090947,0.004767981,0.022014751
6.003700000000000,0.003813471,0.022077605,0.981292679,-0.191213778,0.981292679,-0.191213778,0.004754823,0.021894174
6.003800000000000,0.003785073,0.021956445,0.981270871,-0.191340167,0.981270871,-0.191340167,0.004741236,0.021770001
6.003900000000001,0.003755781,0.021831621,0.98124839,-0.191470275,0.98124839,-0.191470275,0.004727202,0.021642068
6.004000000000000,0.003725551,0.021702963,0.981225203,-0.191604272,0.981225203,-0.191604272,0.004712696,0.021510203
6.004100000000000,0.003694338,0.021570294,0.981201275,-0.19174234,0.981201275,-0.19174234,0.004697697,0.021374222
6.004200000000000,0.003662094,0.021433424,0.981176571,-0.191884672,0.981176571,-0.191884672,0.004682178,0.02123393
6.004300000000001,0.003628767,0.021292151,0.98115105,-0.192031472,0.98115105,-0.192031472,0.004666113,0.021089121
6.004400000000000,0.003594303,0.021146259,0.98112467,-0.19218296,0.98112467,-0.19218296,0.004649473,0.020939572
6.004500000000000,0.003558642,0.02099552,0.981097388,-0.192339368,0.981097388,-0.192339368,0.004632227,0.020785048
6.004600000000000,0.003521721,0.020839688,0.981069153,-0.192500945,0.981069153,-0.192500945,0.004614342,0.020625298
6.004700000000001,0.003483474,0.020678501,0.981039915,-0.192667956,0.981039915,-0.192667956,0.004595782,0.020460053
